Countries,World Rank,2019 Score,Judical Effectiveness,Government Integrity,Tax Burden,Gov't Spending,Business Freedom,Trade Freedom,Investment Freedom ,Financial Freedom,Tariff Rate (%),Income Tax Rate (%),Corporate Tax Rate (%),Tax Burden % of GDP,Gov't Expenditure % of GDP ,Population (Millions),GDP Growth Rate (%),5 Year GDP Growth Rate (%),region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
Oman,88.0,61.0,51.6,53.8,97.8,32.5,75.2,87.0,65.0,60.0,1.5,0.0,12.0,8.5,47.4,4.1,-0.3,2.7,Middle East & North Africa,,,,5.975490781,9.737435069,10.0,10.0,7.5,10.0,10.0,9.5,10.0,7.5,0.0,0.0,0.0,5.833333333,8.356922801,10.0,10.0,0.0,6.666666667,,,2.5,9.444444444,4.811111111000001,5.585185185,2.5,2.5,,,0.0,,,5.0,,,2.5,2.5,10.0,10.0,1.6666666669999999,3.25,5.0,2.5,5.0,5.345238095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59281239,134.0,0.0,8.134859664,0.0,10.0,10.0,10.0,4.533714916,6.091322633,5.576374065,7.414800677000001,8.333333332999999,8.333333332999999,5.137575707,8.711478488,8.759259383,8.800880734,0.609756098,6.006032048,8.630732241,4.751543304,9.986941972999999,10.0,8.342304379,9.626666667,8.9,5.71,8.078888889,6.078452647000001,7.004153516000001,6.541303081000001,10.0,5.250792464,5.384615385,7.3012923270000005,5.978900058,7.649773007,10.0,0.0,10.0,6.666666667,7.766666667000001,3.436646187,6.7255787389999995,2.0,,10.0,5.985778319,4.515856703,6.222222222,9.74987468,5.954682511000001,8.356716247,9.237765800000002,7.339519694,6.663988226,6.64,95.0,6.116406195,127.0,4.0
Pakistan,131.0,55.0,40.2,30.6,80.5,87.6,56.1,64.8,55.0,40.0,10.1,30.0,30.0,12.4,20.3,197.3,5.3,4.3,South Asia,3.0233587230000003,3.702229327,3.768540532,3.498042861,7.996414763,0.0,6.4040650789999995,2.5,7.173239607,8.049429721000001,4.825346882,10.0,5.0,0.0,0.0,0.0,5.0,5.940587215,5.0,5.0,5.0,5.0,,,2.5,5.695555556,5.322222222,4.505925926000001,7.5,7.5,,,10.0,,,10.0,,,10.0,9.0,8.943925132999999,10.0,3.666666667,2.75,10.0,7.5,7.5,7.194370257,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,3.75,5.304687137,144.0,8.223529412000001,9.219277683,6.0,8.0,8.0,8.0,7.860701774,4.2819590430000005,3.285636691,4.140213086,2.5,5.0,3.754394327,5.562326345,3.520114819,3.097958161,0.692307692,3.304005361,8.290938322,7.747024352,9.492096818,0.0,6.382514873,7.933333332999999,7.54,5.9656,7.146311111,4.75756863,2.983452784,3.8705107069999998,10.0,4.655195741,0.7692307690000001,0.7743794890000001,2.066268666,5.770772621,8.0,6.278,10.0,8.092666667,1.1,4.737972899,5.121905423,6.0,2.599481826,10.0,4.926560025,4.004032205,5.1111111110000005,9.293447051000001,3.39020589,6.59716298,6.508294805,5.817375674,6.278867455,5.92,130.0,5.612343569,141.0,4.0
Panama,50.0,67.2,30.1,34.1,85.0,85.3,73.6,79.2,75.0,70.0,5.4,25.0,25.0,15.8,22.2,4.1,5.4,5.8,Latin America & the Caribbean,5.538654421,4.838106261,2.8765764689999997,4.41777905,5.495369527,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.498456509,10.0,10.0,10.0,10.0,,,10.0,9.288888888999999,6.155555556,8.481481481,10.0,10.0,,,7.5,,,7.5,,,7.5,8.5,10.0,10.0,4.333333333,5.5,10.0,10.0,10.0,8.547619048,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,7.706968943,57.0,6.579411765,8.555858311,8.0,9.0,4.0,6.5,7.408817518999999,3.107651273,3.4022906969999998,6.517225432,8.333333332999999,5.0,2.985719478,8.785860187,6.144067446,5.8610829110000005,0.9487179490000001,5.427962303999999,9.725460043,7.7130595689999994,9.974894771,10.0,9.353353596,8.937144951,8.64,6.1104,7.8958483170000004,6.379191416,8.899412948,7.639302182000001,10.0,7.915290845,10.0,10.0,9.305096948,8.710061862,8.0,9.329,10.0,9.109666667,2.233333333,4.191528081,5.9306305870000005,4.0,4.128922248,10.0,5.080735708,4.591523911,7.333333333,9.746974907,3.895267258,9.317621509,5.325710863,6.70173863,6.964047002,7.57,30.0,7.638484471,47.0,2.0
Paraguay,85.0,61.8,30.0,25.5,96.3,78.9,61.5,76.6,75.0,60.0,4.2,10.0,10.0,13.0,26.5,7,4.3,6.0,Latin America & the Caribbean,,,,4.114067906,6.282639307999999,10.0,10.0,5.0,9.347302958,10.0,8.869460592000001,10.0,10.0,5.0,5.0,5.0,8.333333332999999,7.828477744,10.0,5.0,10.0,8.333333332999999,,,7.5,9.555555556,8.194444444,8.416666667000001,7.5,10.0,,,5.0,,,7.5,,,7.5,7.5,10.0,10.0,5.0,3.75,10.0,10.0,10.0,8.392857142999999,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.5,6.9999221270000005,80.0,7.155882352999999,8.850240164,8.0,10.0,7.0,8.5,8.126530629,1.9178872530000002,2.2878873719999997,4.613206319,2.5,3.333333333,4.074723631,8.506083724,2.9746834439999996,4.588048904,1.0,3.8662059980000003,8.844863152,8.676477152,9.374199451,10.0,9.223884939,9.02,8.04,6.7856,7.948533332999999,5.719846907999999,5.604756113,5.662301511,10.0,6.270152402999999,3.8461538460000004,6.74816412,5.621490122999999,7.308081242,8.0,8.35,8.0,8.116666667,4.433333333,3.898188175,7.5529400429999995,6.0,2.599481826,1.0,4.247323896,4.088635491000001,4.666666667,8.461343648,2.493703458,8.96106323,5.762874595,5.739047847999999,6.034346137000001,6.91,78.0,6.954961063,73.0,2.0
Peru,45.0,67.8,34.0,31.8,80.6,86.1,67.8,86.4,75.0,60.0,1.8,30.0,28.0,16.0,21.5,31.8,2.5,3.6,Latin America & the Caribbean,5.911646615,4.372035895,3.442621931,4.575434813999999,7.135451367999999,10.0,10.0,7.5,9.936258375,9.955380862,9.478327847000001,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.315704183,10.0,10.0,10.0,10.0,,,10.0,9.111111111,6.061111111000001,8.390740741,10.0,7.5,,,10.0,,,7.5,,,10.0,9.0,10.0,10.0,5.0,5.25,10.0,10.0,10.0,8.607142857000001,10.0,10.0,5.0,7.5,10.0,10.0,10.0,10.0,9.375,7.7600731089999995,53.0,6.817647059,9.659719031,7.0,8.0,3.0,5.5,7.244341522,3.550332595,2.665707943,5.009106292,7.5,5.0,5.084941294,8.792407873,2.596899271,3.013202573,1.0,4.80139976,9.507671038,9.461860802999999,9.288920751000001,10.0,9.564613148,9.566666667,9.52,8.4352,9.173955556000001,5.531051112,5.768062261,5.649556686,10.0,6.809451739,8.461538462,8.960676947,8.077222382,8.225183656,10.0,8.963,9.0,9.321,3.9,2.5152285930000002,7.971303047,10.0,7.03979273,10.0,6.904387395,2.021619735,8.222222222000001,9.06357596,3.7850274739999996,8.080461796,7.0855751179999995,6.376413717999999,7.533933704,7.47,38.0,7.615036554,48.0,2.0
Philippines,70.0,63.8,36.4,30.9,76.9,88.7,61.3,78.2,60.0,60.0,3.4,35.0,30.0,13.7,19.4,105.3,6.7,6.6,South Asia,3.649385592,4.489777088,3.6422654839999997,3.9271427219999997,6.207886285,5.0,8.125506373,2.5,8.544973479,8.521378454,6.538371661,10.0,10.0,5.0,5.0,5.0,8.333333332999999,7.026530427000001,10.0,10.0,5.0,8.333333332999999,,,10.0,8.888888889,8.566666667,9.151851852,7.5,7.5,,,7.5,,,10.0,,,7.5,8.0,3.1181178039999997,10.0,5.333333333,5.0,10.0,10.0,10.0,7.635921591000001,10.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,6.25,6.675528965,96.0,7.961764706,9.185286104,10.0,7.0,7.0,7.0,8.536762702,4.602041495,3.4524398169999997,5.195815487,5.0,4.166666667,3.1164011780000003,7.925068367000001,4.083333413,4.529257069,0.897435897,4.434837234,8.772201339,9.29110523,9.713261649,10.0,9.444142054,9.1,8.74,7.3036,8.3812,5.800687206,5.0189526330000005,5.40981992,10.0,5.554492589,0.7692307690000001,10.0,5.441241119,7.30806526,8.0,9.996,10.0,9.332,7.766666667000001,4.471583013,5.952276400000001,10.0,2.517253846,10.0,6.784629988,2.8665496389999996,4.8888888889999995,8.927403203999999,3.273870877,9.319250324,7.919549008,6.19925199,7.438627326000001,7.43,43.0,7.052764482000001,71.0,2.0
Poland,46.0,67.8,44.0,49.8,74.9,48.8,65.4,86.0,80.0,70.0,2.0,32.0,19.0,33.6,41.3,38,4.6,3.2,Eastern Europe,7.717907417,6.629664172000001,6.911683184,7.086418257999999,9.699988705,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.899996235,10.0,10.0,10.0,10.0,,,5.0,8.733333333,7.405555556,7.046296296,10.0,10.0,,,10.0,,,7.5,,,7.5,9.0,7.367479718999999,10.0,7.0,7.25,7.5,10.0,10.0,8.445354246,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.620768677000001,34.0,4.844117647,5.609294392000001,7.0,7.0,4.0,5.5,5.73835301,4.588303088,3.7291402839999996,5.38775003,10.0,7.5,4.123415198,9.277711792,5.146341324,6.710500091,0.846153846,5.7910935189999995,9.207020785,9.474462017,9.801739927,10.0,9.620805682,9.1,8.98,7.0012,8.3604,5.933289206,9.963313765,7.948301486,10.0,6.4312384510000005,2.307692308,7.743794892,5.494241883,7.950735842,8.0,8.53,10.0,8.843333333,8.9,4.239884096,7.472759025,8.0,7.755176154,10.0,7.727969879,2.8357727319999997,7.333333333,8.652548653,4.866069513,8.42342063,6.9622725270000005,6.512236231,7.6945131479999995,7.36,49.0,7.990384338999999,36.0,1.0
Portugal,62.0,65.3,64.3,59.5,59.9,35.6,79.7,86.0,70.0,60.0,2.0,48.0,23.0,34.4,46.3,10.3,2.7,1.2,Western Europe,8.127223512,6.640523915,6.724594596,7.164114007999999,9.616066577,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.872022192000001,10.0,10.0,10.0,10.0,,,10.0,9.888888889,8.794444444,9.561111111,10.0,10.0,,,10.0,,,10.0,,,7.5,9.5,10.0,10.0,8.333333332999999,8.25,10.0,10.0,10.0,9.511904762,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,9.041335637000001,18.0,5.414705882000001,4.719198936000001,10.0,4.0,1.0,2.5,5.658476203999999,6.166737161,3.139729164,5.813640697,10.0,8.333333332999999,5.503705092000001,7.58150873,7.852713267,8.171872474,1.0,6.951471102,9.217343728,9.588301234,9.902545615,10.0,9.677047644,9.813333333,8.98,7.0012,8.598177778,7.385048278999999,9.963313765,8.674181022,10.0,6.87007263,4.615384615,7.743794892,6.409750712999999,8.420527378,8.0,7.185,9.0,8.061666667,2.233333333,3.5009260760000003,6.474444717000001,6.0,7.03979273,10.0,5.874749476,3.05508064,8.888888889,9.833866228,5.385763539,9.074176312,7.276133668,7.252318213,7.062911452000001,7.55,32.0,8.295667819,22.0,1.0
Qatar,28.0,72.6,60.0,77.4,99.7,56.8,71.2,83.2,60.0,60.0,3.4,0.0,0.0,5.7,37.9,2.7,2.1,3.3,Middle East & North Africa,,,,6.654300713,9.848383963,10.0,10.0,10.0,10.0,9.919404853,9.983880971,10.0,7.5,0.0,0.0,0.0,5.833333333,8.555199422000001,5.0,5.0,0.0,3.333333333,,,2.5,8.704444444,4.072222222,5.092222222,0.0,2.5,,,0.0,,,0.0,,,10.0,2.5,10.0,10.0,3.0,3.5,7.5,7.5,7.5,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.594930589,133.0,0.0,9.613647987,,10.0,10.0,10.0,6.537882662,7.646949274,7.36549018,7.938229455,6.666666667,8.333333332999999,4.85642951,9.655696541000001,8.79032294,8.947046262,0.615384615,6.300014732999999,9.338519265,4.520923609,9.623282134,10.0,8.370681252,9.313333333,9.06,7.2176,8.530311111,6.9510990779999995,6.757402667999999,6.854250873,10.0,5.89130376,4.615384615,4.093148729,4.866612368,7.562793588,,10.0,10.0,10.0,10.0,6.886025146000001,8.352065016000001,4.0,4.819637278,5.0,6.50962124,6.754518862,7.555555556,9.646723525,7.9272325,9.970186985,9.540417615,8.565772507,8.358464582,7.43,43.0,6.512465295,105.0,3.0
Romania,42.0,68.6,51.9,39.8,89.7,69.0,63.1,86.0,70.0,50.0,2.0,10.0,16.0,26.0,32.1,19.6,7.0,4.5,Eastern Europe,6.72036905,6.455032579,5.795815939,6.323739188999999,9.414387385,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.804795795,10.0,10.0,10.0,10.0,,,10.0,8.206666667,7.5,8.568888889,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.0,6.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.714022635,30.0,6.467647059,7.025733572,7.0,10.0,4.0,7.0,6.873345157999999,4.874044261,3.1525801060000003,4.9159869469999995,8.333333332999999,5.833333333,4.849985116,9.14292028,5.323129495,7.09903894,1.0,5.947150201,8.704467081,9.009324744,9.881336257000001,10.0,9.398782021,9.1,8.98,7.0012,8.3604,6.211304029,9.963313765,8.087308897,10.0,6.180237384,8.461538462,7.743794892,7.461856912999999,8.477391452,10.0,9.401,10.0,9.800333333,3.9,4.346062876,7.3907032710000005,8.0,10.0,10.0,7.272794358,2.7963612589999998,6.0,9.592825587,3.168923005,8.126689514,8.195298439,6.313349634,7.7954924420000005,7.7,21.0,8.207011317000001,26.0,1.0
Russia,98.0,58.9,45.1,36.6,89.4,62.3,78.4,77.8,30.0,30.0,3.6,13.0,20.0,22.2,35.4,144,1.5,0.3,Eastern Europe,3.0823873460000004,5.172893858,3.311617299,3.8556328339999997,5.407817318999999,0.0,9.803373013,5.0,9.951421567999999,9.966689075,6.9442967310000006,10.0,10.0,10.0,10.0,10.0,10.0,7.450704683,0.0,0.0,10.0,3.333333333,,,5.0,6.2,3.377777778,4.859259259,5.0,5.0,,,2.5,,,5.0,,,7.5,5.0,10.0,9.93060224,1.6666666669999999,1.5,5.0,7.5,7.5,6.156752701,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,5.686518909,127.0,4.402941176000001,5.229296400000001,10.0,10.0,5.0,7.5,6.7830593939999995,3.935148475,3.719747167,4.137979453,6.666666667,5.0,6.922299313,9.65076919,4.16303283,5.8258131529999995,0.7435897440000001,4.845383226,8.812080306,8.359112954,6.894934333999999,10.0,8.516531898,4.493333333,8.44,6.5056,6.479644444,4.812673011,5.76,5.2863365060000005,10.0,4.066653737,6.153846154,3.761271805,4.660590565,6.606642879,5.0,8.502,10.0,7.834,3.9,5.106758263,7.649439234,6.0,8.503450769,3.0,5.693274711,3.347647788,4.0,9.675733522,3.8562313839999995,7.01351984,8.116833153,6.001660948,6.50964522,6.65,93.0,6.168259454,124.0,4.0
Rwanda,32.0,71.1,83.2,67.9,79.8,79.4,56.2,70.4,60.0,40.0,7.3,30.0,30.0,15.0,26.2,11.8,6.1,6.7,Sub-Saharan Africa,,,,5.346680192,8.992222659,10.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.775185331,10.0,5.0,5.0,6.666666667,,,2.5,9.188888889,6.661111111,6.1166666670000005,2.5,2.5,,,0.0,,,2.5,,,2.5,2.0,10.0,10.0,2.333333333,1.5,7.5,5.0,7.5,6.261904762,,5.0,10.0,7.5,10.0,10.0,10.0,10.0,9.166666667000001,6.551656857,99.0,7.188235294,9.45915826,0.0,8.0,5.0,6.5,5.786848387999999,7.475123299,7.193740785,7.842556768,6.1,,3.73125763,9.740338026,9.072463512,8.880176439,0.951219512,7.32142152,9.038228559,9.012915892999999,9.496382459,10.0,9.386881727999999,8.38,7.44,5.2384,7.0194666670000005,5.662161216,4.619548236,5.140854726000001,10.0,6.980272651,8.461538462,1.8806359019999999,5.774149005,6.983617599,8.0,7.482,9.0,8.160666667000001,10.0,6.3121672879999995,7.485309909,10.0,7.755176154,10.0,8.592108892,7.448385002999999,7.555555556,9.362467284,7.557694884,8.999793741,8.610043518,8.255656664,8.336144074,7.56,31.0,7.055828428,70.0,2.0
Saudi Arabia,91.0,60.7,62.7,49.8,99.8,57.5,72.3,76.0,45.0,50.0,4.5,2.5,2.5,3.4,37.6,32.4,-0.7,2.3,Middle East & North Africa,,,,5.640148906,9.401720257000001,10.0,10.0,2.5,7.750113255,8.219103731,7.693843397,10.0,5.0,0.0,0.0,0.0,5.0,7.365187885,0.0,0.0,0.0,0.0,,,0.0,7.511111111,3.888888889,3.8,2.5,2.5,,,0.0,,,0.0,,,5.0,2.0,10.0,7.781801801,0.333333333,2.0,7.5,7.5,5.0,5.730733591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404407557,154.0,0.0,,,10.0,10.0,10.0,5.0,7.179337776000001,5.942938917999999,7.136555245,8.333333332999999,8.333333332999999,4.460255988,9.943302288,8.074073792,7.907779135,0.41463414600000004,5.290017302,9.043082171,4.720254565,9.563072586,10.0,8.33160233,,8.98,6.9604,7.9702,5.951759695,1.518959629,3.735359662,10.0,4.437428172,1.5384615380000002,0.553128207,2.176339306,5.970474742,8.0,2.342,,5.171,10.0,5.813948619,7.772845502000001,6.0,4.387940385,10.0,7.329122418,5.063588348,4.0,9.428658914,6.602923252,9.189823106,9.248975127000001,7.255661458,6.585261292,6.24,121.0,5.322203778,149.0,4.0
Senegal,117.0,56.3,40.4,40.3,70.8,73.3,53.3,72.0,60.0,40.0,9.0,40.0,30.0,20.4,29.8,15.9,7.2,5.6,Sub-Saharan Africa,4.6064358489999995,5.686091455,4.260042479,4.850856594,7.049765915,10.0,10.0,5.0,10.0,9.946584742,8.989316947999999,7.4,10.0,5.0,5.0,5.0,7.466666667,7.835249843,10.0,5.0,5.0,6.666666667,,,10.0,9.788888888999999,8.333333332999999,9.374074074,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,3.666666667,6.0,10.0,7.5,10.0,8.166666667000001,,0.0,5.0,2.5,0.0,0.0,0.0,5.0,2.5,6.84226735,89.0,6.573529412,9.730965269,6.0,5.0,5.0,5.0,6.82612367,4.411790606,5.470820953,5.292784668,4.166666667,5.0,2.788290415,5.305299518,6.786941687000001,6.104362267999999,0.682926829,4.237886203,8.905303797,9.380043765,9.970978508,0.0,7.064081517999999,7.273333332999999,7.56,7.0232,7.285511111,4.446597205,6.246167371,5.346382288,10.0,5.767594322000001,0.7692307690000001,4.756902577,3.7645758889999996,6.599117322000001,10.0,7.297000000000001,10.0,9.099,0.0,4.35073582,6.008798592000001,4.0,7.193970192,0.0,3.592250767,4.425301843,2.0,9.133861865,4.104363943,7.610816419,5.056687028,5.3885051829999995,6.026585317,6.15,123.0,6.496133675,107.0,3.0
Serbia,69.0,63.9,44.8,37.2,82.0,45.1,72.9,77.0,70.0,50.0,6.5,10.0,15.0,38.4,42.8,7,1.8,1.2,Eastern Europe,5.605341677999999,4.641978386,3.399898395,4.54907282,9.530011479,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,10.0,7.5,9.166666667000001,9.398892715,10.0,10.0,10.0,10.0,,,10.0,9.066666667,7.966666667,9.011111111,7.5,7.5,,,7.5,,,7.5,,,10.0,8.0,10.0,10.0,6.0,4.75,10.0,10.0,10.0,8.678571429,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,7.980959638,48.0,6.517647059,3.689298472,8.0,10.0,5.0,7.5,6.426736383,2.984977365,2.84651353,3.654882272,6.666666667,5.833333333,3.1999457319999998,8.682724548,4.545454582,5.618686954,1.0,4.892576109,7.9804215439999995,8.680717297000001,9.721528356,5.0,7.845666799,9.266666667,8.52,7.1584,8.315022222,5.010942916,9.76508969,7.388016303,10.0,5.199494978,1.5384615380000002,6.969415402999999,4.569123973,7.568040625,8.0,7.1579999999999995,9.0,8.052666667,2.233333333,4.338383834,7.1767678660000005,10.0,7.505751282,10.0,6.875706052000001,2.399848719,6.0,9.707605249,3.493724688,8.369229814,7.472296882,6.240450892,7.056274537,6.76,89.0,7.370479819,53.0,2.0
Seychelles,87.0,61.4,37.5,39.2,76.3,60.3,63.3,81.4,55.0,30.0,4.3,15.0,33.0,32.6,36.4,0.1,4.2,4.9,Sub-Saharan Africa,,,,5.543331066,7.013078449,10.0,10.0,,10.0,10.0,10.0,,,,,,,8.506539225,10.0,5.0,,7.5,,,,10.0,7.405555556,8.702777778,,,,,,,,,,,,,10.0,10.0,4.666666667,6.0,,,,7.666666667,,,,,10.0,10.0,10.0,,10.0,7.746148128,55.0,1.629411765,7.307387881,8.0,10.0,10.0,10.0,6.734199911,5.197458798,4.482801894,5.252647057,8.2,,4.064276714,7.075346502,5.19739749,5.270841579,0.974358974,5.520896302000001,8.528974123,9.584547208,9.1916819,10.0,9.326300808,9.226666667,9.42,5.8704,8.172355556,5.703680892,5.318362783,5.511021837,9.026217228,5.428854212,8.461538462,10.0,7.963464225,7.668264711,5.0,10.0,9.0,8.0,6.666666667,4.416327544,6.425230166,8.0,7.533160608999999,10.0,7.173564164,5.326781093999999,6.0,8.834711139,4.41875109,8.455867925,9.04720725,7.013886416,7.39581686,7.33,54.0,7.538074064,50.0,2.0
Sierra Leone,167.0,47.5,34.5,26.2,87.3,84.4,44.9,69.4,60.0,20.0,10.3,15.0,30.0,12.2,22.8,7.4,3.5,2.9,Sub-Saharan Africa,4.679734396000001,3.987345414,3.5810830489999996,4.082720953,9.314635503,10.0,10.0,7.5,10.0,10.0,9.5,1.2,10.0,5.0,5.0,5.0,5.4,8.071545168,10.0,10.0,5.0,8.333333332999999,,,,9.644444444,8.516666667,9.080555556,,,,,,,,,,,,,10.0,10.0,4.666666667,4.75,,,,7.354166667,,10.0,10.0,10.0,0.0,10.0,5.0,10.0,8.333333332999999,7.176240141,74.0,9.088235294,10.0,4.0,8.0,5.0,6.5,7.397058824,2.857661007,3.181647484,4.147474538,4.166666667,5.833333333,4.183306561,5.424432461,4.175438484,4.6911289389999995,0.846153846,3.965239946,8.043899453,6.827616534,8.403569335,5.0,7.068771331000001,8.96,7.62,7.144,7.9079999999999995,4.545170338,1.143224647,2.8441974930000002,10.0,5.82879989,0.0,1.770010261,2.5329367169999997,5.821283552000001,2.0,0.0,8.0,3.333333333,3.333333333,4.471350511,5.680079366,8.0,0.0,10.0,5.247460535,3.91735667,2.444444444,9.361549369,2.259316922,8.206812363,6.155201022000001,5.390780132000001,4.657191333,5.78,134.0,6.478120071,109.0,3.0
Singapore,2.0,89.4,92.4,95.1,90.4,90.7,90.8,94.8,85.0,80.0,0.1,22.0,17.0,13.7,17.6,5.6,3.6,3.5,South Asia,7.40307318,8.473434942999999,8.255602167000001,8.044036763,9.898830444,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,8.333333332999999,9.410721258999999,10.0,5.0,10.0,8.333333332999999,,,5.0,8.855555556,4.211111111,6.022222222000001,5.0,2.5,,,2.5,,,2.5,,,5.0,3.5,10.0,10.0,2.0,4.5,7.5,7.5,5.0,6.642857143,7.0,10.0,10.0,10.0,0.0,10.0,5.0,10.0,8.0,7.613530775,60.0,5.173529412,8.854173721,8.0,10.0,10.0,10.0,8.006925783,7.637824052999999,7.944701342999999,8.85014064,8.333333332999999,8.333333332999999,7.661021481000001,8.961690843,9.244604111000001,8.583335149,0.974358974,8.286821638,9.838383924,9.625363287999999,9.891666667,10.0,9.83885347,10.0,9.96,10.0,9.986666667,7.953136672,9.131363123,8.542249897,10.0,8.485647454,6.923076922999999,10.0,8.469574792000001,9.249622839,10.0,10.0,10.0,10.0,10.0,7.614437292000001,8.411641931,10.0,,0.0,7.205215845,7.648826754,10.0,9.913655991,8.746061163,9.988960251,9.25457979,9.258680658,8.821298834,8.84,2.0,8.226765387999999,25.0,1.0
Slovenia,58.0,65.5,46.5,53.6,58.4,38.3,79.3,86.0,70.0,50.0,2.0,50.0,17.0,37.0,45.4,2.1,5.0,2.5,Eastern Europe,8.014776285,6.4158198539999995,6.554271883999999,6.994956008,9.614418437000001,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.704806146000001,10.0,10.0,10.0,10.0,,,10.0,9.844444444,7.544444444,9.12962963,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,9.428571429,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.955760644,22.0,4.188235294,4.98651143,7.0,4.0,0.0,2.0,4.5436866810000005,4.546901363,3.566920687,5.586832659,9.166666667000001,7.5,4.228332095,8.40706527,7.489712237999999,7.9200058129999995,0.9487179490000001,6.323853556,9.295205443,9.879037833,9.896374775,10.0,9.767654513,9.1,8.98,7.0012,8.3604,6.0416646389999995,9.963313765,8.002489202000001,10.0,4.563975891,3.076923077,7.743794892,5.128231287,7.872780122000001,5.0,8.783,10.0,7.9276666670000004,2.233333333,2.285618448,5.424320807000001,8.0,8.129313462,10.0,6.012097675,2.9008194880000002,8.666666667000001,9.642777244,5.0135792619999995,7.252616333,7.253715015,6.788362335,6.909375559,7.08,72.0,8.017880322,33.0,1.0
